id,question,answer,alternate_questions,tags,source,source_section,status,owner,reviewer,last_reviewed,version,notes
kt-046,What is Dependency?,"An external condition or development that may influence a company’s ability to implement its targets but is not fully within the company’s direct control. Dependencies may include factors such as the commercial availability and readiness of mitigation technologies, supply chain capacity to deliver low-carbon inputs or services, and the presence of enabling policy and regulatory frameworks or market incentives.",What does Dependency mean?;Define Dependency;Dependency definition;How does the SBTi Corporate Net-Zero Standard define Dependency?;Dependency,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Dependency,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-047,What is Disclosure?,Making specified information publicly available or accessible to intended users.,What does Disclosure mean?;Define Disclosure;Disclosure definition;How does the SBTi Corporate Net-Zero Standard define Disclosure?;Disclosure,definitions;governance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Disclosure,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-048,What is Double claim?,"Two or more reporting companies claim the same emissions or reductions (adapted from GHG Protocol, 2004).",What does Double claim mean?;Define Double claim;Double claim definition;How does the SBTi Corporate Net-Zero Standard define Double claim?;Double claim,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Double claim,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-049,What is Effective date?,"The date from which a document, decision, or requirement takes effect, for example, when it may be applied in practice or used for relevant processes such as submissions or assessments.",What does Effective date mean?;Define Effective date;Effective date definition;How does the SBTi Corporate Net-Zero Standard define Effective date?;Effective date,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Effective date,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-050,What is Emissions reduction?,"An anthropogenic activity taken to reduce or eliminate sources of GHG emissions compared to a historic baseline. Examples include reducing energy consumption, switching to renewable energy sources, and reducing the use of chemical fertilizers.",What does Emissions reduction mean?;Define Emissions reduction;Emissions reduction definition;How does the SBTi Corporate Net-Zero Standard define Emissions reduction?;Emissions reduction,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions reduction,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-051,What is Emissions source?,"A commodity, product, service, or activity that releases GHG emissions. Note: Emissions sources can also be referred to as activity.",What does Emissions source mean?;Define Emissions source;Emissions source definition;How does the SBTi Corporate Net-Zero Standard define Emissions source?;Emissions source,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions source,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-052,What is Emissions-intensive activity?,"Refers to an activity, product, service, or process that significantly contributes to global GHG emissions or otherwise exacerbates climate change, as set out in Annex A. Emissions-intensive activities include activities in energy-intensive and land-use-intensive sectors.",What does Emissions-intensive activity mean?;Define Emissions-intensive activity;Emissions-intensive activity definition;How does the SBTi Corporate Net-Zero Standard define Emissions-intensive activity?;Emissions-intensive activity,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions-intensive activity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-053,What is Enabling action?,"An action taken by a company to address structural constraints that limit emissions reductions within the target timeframe. Enabling actions are intended to support future decarbonization by contributing to the development of technologies, infrastructure, supply systems, policy frameworks, or market conditions necessary for emissions reductions.",What does Enabling action mean?;Define Enabling action;Enabling action definition;How does the SBTi Corporate Net-Zero Standard define Enabling action?;Enabling action,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Enabling action,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-054,What is End-of-cycle Assessment?,"The process through which an SBTi-recognized validation body assesses a company’s conformance with applicable Corporate Net-Zero Standard End-of-cycle criteria. This evaluation is based on a company-submitted target progress assessment, which for Category A companies has been assured by an independent third party.",What does End-of-cycle Assessment mean?;Define End-of-cycle Assessment;End-of-cycle Assessment definition;How does the SBTi Corporate Net-Zero Standard define End-of-cycle Assessment?;End-of-cycle Assessment,definitions;net-zero;targets;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — End-of-cycle Assessment,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-055,What is Energy attribute certificate?,"A market instrument that conveys information (attributes) about a unit of energy, including the resource used to create the energy and the emissions associated with its production and use. An energy attribute certificate may also include information about the location of the facility that generated the unit of energy, when that facility began operations, and when the unit of energy was produced. It is an instrument to certify the production of renewable and/or low-carbon energy (adapted from US EPA, 2024).",What does Energy attribute certificate mean?;Define Energy attribute certificate;Energy attribute certificate definition;How does the SBTi Corporate Net-Zero Standard define Energy attribute certificate?;Energy attribute certificate,definitions;electricity;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Energy attribute certificate,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-056,What are Ex-ante mitigation funding?,"Financial or contractual commitments made before verified mitigation outcomes have been generated, to enable or accelerate the development of projects or activities expected to deliver verified mitigation outcomes in the future.",What does Ex-ante mitigation funding mean?;Define Ex-ante mitigation funding;Ex-ante mitigation funding definition;How does the SBTi Corporate Net-Zero Standard define Ex-ante mitigation funding?;Ex-ante mitigation funding,definitions;verification;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ex-ante mitigation funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-057,What is Ex-post?,"Backward looking and based on results that have already occurred. In the Corporate Net-Zero Standard, ex-post refers to the process of quantifying the GHG effects of a mitigation action after it has taken place.",What does Ex-post mean?;Define Ex-post;Ex-post definition;How does the SBTi Corporate Net-Zero Standard define Ex-post?;Ex-post,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ex-post,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-058,What is Financial institution?,"An entity that generates 5% or more of its revenue from investment, lending, or insurance activities. It is intended for commercially operated private and public financial institutions globally (including public pension funds and sovereign wealth funds). This includes, but is not limited to, banks, asset managers, private equity firms, asset owners, and re/insurance companies.",What does Financial institution mean?;Define Financial institution;Financial institution definition;How does the SBTi Corporate Net-Zero Standard define Financial institution?;Financial institution,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Financial institution,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-059,What is Fossil fuel support service?,"A service that supports unabated fossil fuel production, processing, transmission, and distribution, including equipment and professional services (e.g., legal, advocacy and lobbying, consulting, public relations and advertising, data, dedicated software and other information technology services, assurance, architecture, intellectual property services).",What does Fossil fuel support service mean?;Define Fossil fuel support service;Fossil fuel support service definition;How does the SBTi Corporate Net-Zero Standard define Fossil fuel support service?;Fossil fuel support service,definitions;assurance;fossil fuels,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Fossil fuel support service,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-060,What is Geographic matching?,"The correspondence between an action, outcome, or attribute and the underlying activity or emissions based on the geographic location or system boundary within which they occur.",What does Geographic matching mean?;Define Geographic matching;Geographic matching definition;How does the SBTi Corporate Net-Zero Standard define Geographic matching?;Geographic matching,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Geographic matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-061,What is Geographically relevant?,"Occurring within the same geographic region from which the company sources a product, material, fuel, or energy, or into which it supplies products or services, such that outcomes are reasonably connected to the physical system reflected in the company’s inventory.",What does Geographically relevant mean?;Define Geographically relevant;Geographically relevant definition;How does the SBTi Corporate Net-Zero Standard define Geographically relevant?;Geographically relevant,definitions;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Geographically relevant,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-062,What is GHG credit?,"A convertible and transferable instrument usually bestowed by a GHG program that represents the mitigation of a specified amount of GHG emissions or carbon dioxide removals, not necessarily used as an offset (GHG Protocol, 2026).",What does GHG credit mean?;Define GHG credit;GHG credit definition;How does the SBTi Corporate Net-Zero Standard define GHG credit?;GHG credit,definitions;removals;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — GHG credit,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-063,What is Headline ambition?,"A consolidated percentage figure summarizing a company’s scope 3 targets. Calculated by weighting each activity’s target percentage by its share of the target base year emissions. It represents the proportion of a company’s scope 3 inventory covered by its scope 3 targets, not a total absolute reduction in emissions. It is used for communication purposes only and does not constitute a separate target for progress assessment at the end of the target cycle.",What does Headline ambition mean?;Define Headline ambition;Headline ambition definition;How does the SBTi Corporate Net-Zero Standard define Headline ambition?;Headline ambition,definitions;scope 3;targets;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Headline ambition,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-064,What is Homogenous functional unit?,"Refers to a consistent, uniform unit of output (e.g., 1 kWh, 1 ton of steel) such that every unit is directly comparable. Homogenous functional units are relevant when issuing and matching emissions sources with certificates, ensuring the emission factor applied is accurate and meaningful.",What does Homogenous functional unit mean?;Define Homogenous functional unit;Homogenous functional unit definition;How does the SBTi Corporate Net-Zero Standard define Homogenous functional unit?;Homogenous functional unit,definitions;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Homogenous functional unit,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-065,What is Hourly matching?,The correspondence between electricity consumption and electricity generation attributes within the same hourly time interval through physical or contractual arrangements.,What does Hourly matching mean?;Define Hourly matching;Hourly matching definition;How does the SBTi Corporate Net-Zero Standard define Hourly matching?;Hourly matching,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Hourly matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-066,What is In-transition entity?,"An entity (e.g., supplier or customer) that has near-term science-based targets covering scope 1, scope 2, and material scope 3 emissions (scope 1 and 2 only for Category B companies), consistent with reaching net-zero by 2050 in accordance with recognized science-based standards; or that generates more than 90% of revenue from activities classified as transitional or transition-enabling under recognized sustainable finance taxonomies. Over time, entities are required to demonstrate measurable progress to maintain their in-transition classification.",What does In-transition entity mean?;Define In-transition entity;In-transition entity definition;How does the SBTi Corporate Net-Zero Standard define In-transition entity?;In-transition entity,definitions;scope 1;scope 2;scope 3,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — In-transition entity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-067,What is Independent?,"Free from influences that could compromise professional judgment or impartiality, ensuring objectivity and integrity in fact and appearance. Independent assurance providers have no financial, commercial, personal, or other interests, or actual or potential conflicts of interest, that could influence the outcomes of the services they provide to companies in relation to SBTi requirements.",What does Independent mean?;Define Independent;Independent definition;How does the SBTi Corporate Net-Zero Standard define Independent?;Independent,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Independent,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-068,What is Leakage?,"An effect of an action that results in a displacement of the environmental impact, thereby counteracting the intended effects of the initial action (adapted from IPCC, 2022).",What does Leakage mean?;Define Leakage;Leakage definition;How does the SBTi Corporate Net-Zero Standard define Leakage?;Leakage,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Leakage,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-069,What is Level of assurance?,"Degree of confidence in the object of assurance statement as part of an assurance process, e.g., limited assurance, reasonable assurance (ISO 14064, 2018; ISO14065, 2020).",What does Level of assurance mean?;Define Level of assurance;Level of assurance definition;How does the SBTi Corporate Net-Zero Standard define Level of assurance?;Level of assurance,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Level of assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-070,What is Limited assurance?,Level of assurance where the nature and extent of the verification activities have been designed to provide a reduced level of assurance on historical data and information (ISO 14064-3:2019).,What does Limited assurance mean?;Define Limited assurance;Limited assurance definition;How does the SBTi Corporate Net-Zero Standard define Limited assurance?;Limited assurance,definitions;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Limited assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-071,What is Long-lived GHG?,"A well-mixed greenhouse gas (GHG) with a long atmospheric lifetime. This set of compounds includes carbon dioxide (CO ) and nitrous oxide (N O), together with some halogenated compounds (e.g., SF ). They have a warming effect on the climate. These compounds accumulate in the atmosphere at decadal to centennial time scales, and their effect on climate hence persists for decades to centuries after their emission (adapted from IPCC, 2021).",What does Long-lived GHG mean?;Define Long-lived GHG;Long-lived GHG definition;How does the SBTi Corporate Net-Zero Standard define Long-lived GHG?;Long-lived GHG;What is GHG?;GHG,definitions;long-term,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Long-lived GHG,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-072,What is Long-lived removal?,"Carbon dioxide removal activities that are capable of retaining carbon for centuries to millennia (adapted from IPCC, 2022). Note: The SBTi will continue to review and update this definition in line with scientific advancements.",What does Long-lived removal mean?;Define Long-lived removal;Long-lived removal definition;How does the SBTi Corporate Net-Zero Standard define Long-lived removal?;Long-lived removal,definitions;long-term;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Long-lived removal,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-073,What are Loss and damage funding?,"Providing funds to support the response to, and recovery from, unavoidable climate-related losses and damages, prioritizing those least responsible for emissions and most affected by impacts. While there is no internationally agreed-upon definition for loss and damage, it usually refers to the negative effects of climate change that go beyond what people can adapt to (“hard limits” to adaptation), or where adaptation options exist but a community does not have the resources to access or utilize them (“soft limits” to adaptation).",What does Loss and damage funding mean?;Define Loss and damage funding;Loss and damage funding definition;How does the SBTi Corporate Net-Zero Standard define Loss and damage funding?;Loss and damage funding,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Loss and damage funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-074,What is Low-carbon electricity?,Electricity produced by an individual generator that is characterized by direct GHG emissions less than or equal to 0.048 kg CO /kWh. This threshold changes to 0.024 kg CO /kWh in 2035.,What does Low-carbon electricity mean?;Define Low-carbon electricity;Low-carbon electricity definition;How does the SBTi Corporate Net-Zero Standard define Low-carbon electricity?;Low-carbon electricity,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Low-carbon electricity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-075,What are Low/zero-carbon R&D and innovation funding?,"Providing finance for research and development (R&D), demonstration, and early deployment of technologies or practices that accelerate the availability, scalability, and cost-effectiveness of climate solutions consistent with eligible science-based net-zero pathways. For example, this might include funding of research that addresses system bottlenecks (e.g., energy storage, hydrogen infrastructure, carbon capture and storage, low-carbon materials).",What does Low/zero-carbon R&D and innovation funding mean?;Define Low/zero-carbon R&D and innovation funding;Low/zero-carbon R&D and innovation funding definition;How does the SBTi Corporate Net-Zero Standard define Low/zero-carbon R&D and innovation funding?;Low/zero-carbon R&D and innovation funding,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Low/zero-carbon R&D and innovation funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-076,What is Lower carbon?,"Lower-carbon technologies, products, materials, fuels, energy sources, or services are those whose emissions performance is consistent with a trajectory toward net-zero emissions by 2050 at the latest, assessed against a relevant science-based benchmark, recognized taxonomies, or other eligible criteria set out in applicable SBTi methods and pathways.",What does Lower carbon mean?;Define Lower carbon;Lower carbon definition;How does the SBTi Corporate Net-Zero Standard define Lower carbon?;Lower carbon,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Lower carbon,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-077,What is Lower-carbon performance at the product use phase?,"A level of product-use-phase emissions performance that is consistent with a trajectory toward net-zero emissions by 2050 at the latest, assessed against recognized taxonomies, energy efficiency standards, or other eligible criteria set out in applicable SBTi methods and pathways.",What does Lower-carbon performance at the product use phase mean?;Define Lower-carbon performance at the product use phase;Lower-carbon performance at the product use phase definition;How does the SBTi Corporate Net-Zero Standard define Lower-carbon performance at the product use phase?;Lower-carbon performance at the product use phase,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Lower-carbon performance at the product use phase,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-078,What is Market instrument?,"A contractual arrangement between two or more parties that enables the creation, transfer, or claiming of GHG-related environmental attributes (e.g., emissions factors or production characteristics). Market instruments include, but are not limited to, certificates, mitigation-related contracts and GHG credits (adapted from VCI, 2026 and GHG Protocol, 2026).",What does Market instrument mean?;Define Market instrument;Market instrument definition;How does the SBTi Corporate Net-Zero Standard define Market instrument?;Market instrument,definitions;market instruments;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Market instrument,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-079,What is Matching?,"The correspondence between an action, outcome, or attribute and the underlying activity or emissions to which it is applied, based on defined criteria (e.g., quantity, activity type, temporal or geographic boundaries). In electricity contexts, “matching” refers to pairing electricity consumption with generation attributes across temporal and geographic dimensions.",What does Matching mean?;Define Matching;Matching definition;How does the SBTi Corporate Net-Zero Standard define Matching?;Matching,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-080,What is Mitigation outcome?,"A quantified result of human-induced activities that contribute to climate mitigation, measurable in tCO e (adapted from IPCC, 2022).",What does Mitigation outcome mean?;Define Mitigation outcome;Mitigation outcome definition;How does the SBTi Corporate Net-Zero Standard define Mitigation outcome?;Mitigation outcome,definitions;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Mitigation outcome,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-081,What are Mitigation-enabling outcomes funding?,"Providing funds for interventions that enable structural or system-level change, which unlock or accelerate mitigation at scale. These interventions do not directly reduce emissions in a company’s own operations or value chain, but instead change the conditions (policy, market, institutional, or infrastructural) that are necessary for widespread decarbonization. For example, a company might provide grants to a regional planning authority to develop spatial plans that allocate land for renewable energy deployment, or it might contribute pooled capital into a collective action platform that accelerates grid interconnection and shared infrastructure.",What does Mitigation-enabling outcomes funding mean?;Define Mitigation-enabling outcomes funding;Mitigation-enabling outcomes funding definition;How does the SBTi Corporate Net-Zero Standard define Mitigation-enabling outcomes funding?;Mitigation-enabling outcomes funding,definitions;electricity;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Mitigation-enabling outcomes funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-082,What is Most recent year?,"The latest available scope 1, 2, and 3 GHG inventory that covers a complete reporting period no earlier than two years prior to the date of submission, against which a company’s emissions are tracked over time.",What does Most recent year mean?;Define Most recent year;Most recent year definition;How does the SBTi Corporate Net-Zero Standard define Most recent year?;Most recent year,definitions;scope 1;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Most recent year,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-083,What is Nationally Determined Contribution?,"Nationally Determined Contributions, or NDCs, are national climate action plans by each country under the Paris Agreement. A country’s NDC outlines how it plans to reduce GHG emissions to help meet the global goal of limiting temperature rise to 1.5ºC and adapt to the impacts of climate change (United Nations, 2025).",What does Nationally Determined Contribution mean?;Define Nationally Determined Contribution;Nationally Determined Contribution definition;How does the SBTi Corporate Net-Zero Standard define Nationally Determined Contribution?;Nationally Determined Contribution,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Nationally Determined Contribution,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-084,What is Near-term target?,A goal set by a company on a five-year time horizon or based on a milestone year toward reaching a state of net-zero emissions.,What does Near-term target mean?;Define Near-term target;Near-term target definition;How does the SBTi Corporate Net-Zero Standard define Near-term target?;Near-term target,definitions;near-term targets;net-zero;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Near-term target,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-085,What is Net-zero aligned?,"A descriptor for technologies, products, materials, fuels, energy sources, or services whose emissions performance has reached a level consistent with net-zero emissions, assessed against recognized net-zero pathways, taxonomies, or other eligible criteria set out in applicable SBTi methods and pathways.",What does Net-zero aligned mean?;Define Net-zero aligned;Net-zero aligned definition;How does the SBTi Corporate Net-Zero Standard define Net-zero aligned?;Net-zero aligned,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero aligned,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-086,What is Net-zero-aligned benchmark?,"A benchmark that stipulates the required level of performance to be compatible with a net-zero economy by 2050 at the latest (i.e., end-point value of the indicator).",What does Net-zero-aligned benchmark mean?;Define Net-zero-aligned benchmark;Net-zero-aligned benchmark definition;How does the SBTi Corporate Net-Zero Standard define Net-zero-aligned benchmark?;Net-zero-aligned benchmark,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero-aligned benchmark,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-087,What is Net-zero-aligned entity?,"An entity (e.g., supplier or customer) that has zero or residual levels of emissions across scopes 1, 2, and 3, or that generates more than 90% of revenue from activities classified as net-zero aligned under recognized sustainable finance taxonomies.",What does Net-zero-aligned entity mean?;Define Net-zero-aligned entity;Net-zero-aligned entity definition;How does the SBTi Corporate Net-Zero Standard define Net-zero-aligned entity?;Net-zero-aligned entity,definitions;net-zero;residual emissions;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero-aligned entity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-088,What is Net-zero pathway?,"A quantitative trajectory of change in a climate-relevant metric over time, based on an internally consistent set of assumptions about key drivers, such as patterns of economic and population growth and technology development, consistent with reaching net-zero emissions by 2050 or earlier.",What does Net-zero pathway mean?;Define Net-zero pathway;Net-zero pathway definition;How does the SBTi Corporate Net-Zero Standard define Net-zero pathway?;Net-zero pathway,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero pathway,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-089,What is Net-zero performance at the product use phase?,"A level of use-phase emissions performance that is consistent with net-zero emissions, assessed against recognized taxonomies or other eligible criteria set out in applicable SBTi methods and pathways.",What does Net-zero performance at the product use phase mean?;Define Net-zero performance at the product use phase;Net-zero performance at the product use phase definition;How does the SBTi Corporate Net-Zero Standard define Net-zero performance at the product use phase?;Net-zero performance at the product use phase,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero performance at the product use phase,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-090,What is Net-zero target?,"A net-zero science-based target includes: • Reducing scope 1, scope 2, and scope 3 emissions to zero or to a residual level consistent with reaching net-zero emissions at the global or relevant sector level in eligible net-zero pathways; and • Neutralizing any residual emissions at the net-zero target year and any GHG emissions released into the atmosphere thereafter through durable removal and storage.",What does Net-zero target mean?;Define Net-zero target;Net-zero target definition;How does the SBTi Corporate Net-Zero Standard define Net-zero target?;Net-zero target,definitions;scope 1;scope 2;scope 3,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Net-zero target,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-091,What is Neutralization?,"Measures that companies take to counterbalance the climate impact of unabatable (i.e., residual) GHG emissions, which are released into the atmosphere at and after the net-zero target date, through durable removal and storage of carbon dioxide from the atmosphere.",What does Neutralization mean?;Define Neutralization;Neutralization definition;How does the SBTi Corporate Net-Zero Standard define Neutralization?;Neutralization,definitions;net-zero;targets;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Neutralization,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
