id,question,answer,alternate_questions,tags,source,source_section,status,owner,reviewer,last_reviewed,version,notes
KQ-025,What are the long-term Scope 3 target requirements under the Corporate Net-Zero Standard V2.0?,"Scope 3 near-term target boundary. Intent: To ensure companies focus their scope 3 targets on the most material emissions sources in their value chains and where they can credibly take action, while allowing limited, justified exclusions for emissions where companies lack the practical ability to influence outcomes. CNZS-C16. Companies that choose to set long-term scope 3 targets shall reduce value chain emissions to residual levels by 2050 at the latest. This criterion CNZS-C16 is optional for company categories A and B.",What is CNZS-C16?|Are long-term scope 3 targets mandatory?|What is the 2050 scope 3 requirement?,scope 3|CNZS-C16|long-term targets|residual emissions|2050|value chain|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C16 Scope 3 Long-Term Targets,approved,,,,2.0,Also see KQ-023: What does the Corporate Net-Zero Standard require for Scope 3 near-term target boundary and coverage? | Also see KQ-024: What are the eligible target-setting options for Scope 3 near-term targets under the Corporate Net-Zero Standard V2.0?
KQ-026,What must companies do to set a net-zero target under the Corporate Net-Zero Standard V2.0?,"Net-zero targets. Intent: To ensure that any company setting a net-zero target does so on the basis of comprehensive near-term and long-term targets covering all scope 1, scope 2, and scope 3 emissions, and reaches a state of net-zero through deep emissions reductions and the neutralization of residual emissions. CNZS-C17. Companies that choose to set a net-zero target shall establish near-term and long-term targets covering scope 1, scope 2, and scope 3 emissions, and neutralize any residual emissions. This criterion CNZS-C17 is optional for company categories A and B.",What is CNZS-C17?|Is a net-zero target mandatory under SBTi V2.0?|What is required to claim net-zero under SBTi?,net-zero targets|CNZS-C17|scope 1|scope 2|scope 3|near-term targets|long-term targets|residual emissions|neutralization|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C17 Net-Zero Targets,approved,,,,2.0,Also see KQ-004: What do net-zero targets include and are they mandatory?
KQ-027,What does the Corporate Net-Zero Standard require for reporting target information after validation?,"Reporting target information. Intent: To drive transparency by requiring companies to report clear, consistent, and timely information about their target base year and targets. CNZS-C18. Companies shall report target information after completing the validation process. This criterion CNZS-C18 applies to company categories A and B.",What is CNZS-C18?|When must companies report their SBTi targets?|What information must be disclosed after target validation?,reporting|CNZS-C18|target information|validation|transparency|disclosure|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C18 Reporting Target Information,approved,,,,2.0,
KQ-028,What are the transparency requirements for companies that consolidate multiple Scope 3 targets into a single headline ambition?,"Reporting target information. Intent: To drive transparency by requiring companies to report clear, consistent, and timely information about their target base year and targets. CNZS-C19. Companies that consolidate multiple scope 3 targets into a single ""headline ambition"" shall ensure that the headline ambition transparently communicates the intended outcome of the consolidated targets. This criterion CNZS-C19 is optional for company categories A and B.",What is CNZS-C19?|Can scope 3 targets be combined into one ambition statement?|What is a headline ambition under SBTi?,headline ambition|CNZS-C19|scope 3|consolidated targets|transparency|reporting|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C19 Headline Ambition Reporting,approved,,,,2.0,Also see KQ-027: What does the Corporate Net-Zero Standard require for reporting target information after validation?
KQ-029,When must companies revise their targets under the Corporate Net-Zero Standard V2.0?,"Target revision. Intent: To ensure that targets remain valid, science-based, and aligned with the effective SBTi Standards over time by requiring companies to revise targets where necessary following significant structural or methodological changes. CNZS-C20. Companies shall revise their targets where significant changes result in targets that no longer conform to the Corporate Net-Zero Standard or any applicable SBTi Sector Standard. This criterion CNZS-C20 applies to company categories A and B.",What is CNZS-C20?|When do SBTi targets need to be updated?|What triggers a target revision?,target revision|CNZS-C20|significant changes|Sector Standard|conformance|methodological changes|structural changes|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C20 Target Revision,approved,,,,2.0,
KQ-030,How must companies account for and report mitigation actions and market instruments that fall outside their physical GHG inventory?,"To enable recognition of a broader range of mitigation efforts, companies may also undertake actions and use market instruments that are not reflected in their physical GHG inventories. Such actions shall be accounted for and reported separately to ensure transparency while recognizing their contribution to decarbonization beyond companies' physical GHG inventories.",How are market instruments reported under SBTi V2.0?|What mitigation actions fall outside the GHG inventory?|How are off-inventory actions treated under the Corporate Net-Zero Standard?,market instruments|GHG inventory|mitigation actions|transparency|reporting|decarbonization|off-inventory,SBTi Corporate Net-Zero Standard V2.0,Target Implementation / Market Instruments,approved,,,,2.0,
KQ-031,"How does the Corporate Net-Zero Standard V2.0 address emissions from shared systems that companies purchase from or feed into — such as electricity grids, gas grids, supply sheds, or logistics networks (activity pools) — and what actions are permitted when direct action is structurally constrained?","In many cases, emissions arise within shared systems that companies purchase from or feed into, such as electricity grids, gas grids, supply sheds, or logistics networks – referred to as activity pools. Where emissions are embedded in such a system, a company can take action within the same activity pool to decarbonize the system serving the company. Over time, such actions contribute to physically reducing emissions associated with the company's underlying activities. In some situations, structural constraints may limit action at the activity or activity pool level within the target timeframe. These constraints may include technological, infrastructural, regulatory, or market limitations. In such cases, action may occur at the sector level, provided the actions mirror the relevant emissions sources and support the transition of the sector in which those emissions arise. Actions at the activity pool or sector level, including the use of market instruments, can contribute to broader system-level decarbonization as interim measures until the opportunity to take direct action in operations and value chains is available. These actions may include, for example, the purchase of energy attribute certificates (e.g., for electricity or gas) and commodity certificates that rely on different chain-of-custody models (such as mass balance or book-and-claim). Where such actions are not reflected in a company's physical GHG inventory, they are reported separately.",What are activity pools under SBTi V2.0?|Can companies act at the sector level when direct action is not possible?|How are energy attribute certificates treated under the Corporate Net-Zero Standard?,activity pools|electricity grids|gas grids|supply sheds|logistics networks|sector-level action|market instruments|energy attribute certificates|commodity certificates|mass balance|book-and-claim|structural constraints|GHG inventory,SBTi Corporate Net-Zero Standard V2.0,Target Implementation / Activity Pools and Sector-Level Action,approved,,,,2.0,Also see KQ-030: How must companies account for and report mitigation actions and market instruments that fall outside their physical GHG inventory?
KQ-032,What are enabling actions under the Corporate Net-Zero Standard V2.0 and when are companies encouraged to take them?,"Where companies cannot take sufficient action within the target timeframe, they are encouraged to take enabling actions that help address underlying constraints and support future emissions reductions, such as contributing to the development of necessary technologies, infrastructure, or supply systems. Enabling action is an action taken by a company to address structural constraints that limit emissions reductions within the target timeframe. Enabling actions are intended to support future decarbonization by contributing to the development of technologies, infrastructure, supply systems, policy frameworks, or market conditions necessary for emissions reductions.",What is an enabling action under SBTi V2.0?|What can companies do when they cannot meet targets within the timeframe?|How does SBTi treat contributions to technology or infrastructure development?,enabling actions|structural constraints|decarbonization|technologies|infrastructure|supply systems|policy frameworks|market conditions|target timeframe,SBTi Corporate Net-Zero Standard V2.0,Target Implementation / Enabling Actions,approved,,,,2.0,Also see KQ-031: How does the Corporate Net-Zero Standard V2.0 address emissions from shared systems such as activity pools?
KQ-033,What are the geographic and temporal matching requirements for Scope 2 electricity under the Corporate Net-Zero Standard V2.0?,"The Corporate Net-Zero Standard V2.0 requires geographical matching of electricity consumption, either directly or through attributes, based on deliverability regions. Matching can also extend beyond a deliverability region to interconnected regions where a contract is supported by interconnector access rights or a power purchase agreement for a low-carbon project. Where structural barriers exist, companies can take sector-level actions for an interim period while simultaneously taking measures to overcome the barriers. While annual matching has historically been used in scope 2 accounting, more granular approaches are increasingly being adopted to better reflect the temporal relationship between electricity consumption and generation. Hourly matching can strengthen the credibility of scope 2–related claims and better align electricity demand with low-carbon supply. It can support stronger price signals and investment incentives for flexibility, demand response, energy storage, and new low-carbon generation technologies.",What is geographic matching for scope 2?|What is hourly matching under SBTi V2.0?|How must electricity attributes be matched under the Corporate Net-Zero Standard?,scope 2|geographic matching|temporal matching|deliverability regions|hourly matching|annual matching|energy attribute certificates|power purchase agreement|interconnector|low-carbon generation|structural barriers,SBTi Corporate Net-Zero Standard V2.0,Target Implementation / Scope 2 Geographic and Temporal Matching,approved,,,,2.0,Also see KQ-021: What does the Corporate Net-Zero Standard require for Scope 2 target setting?
KQ-034,What does the Corporate Net-Zero Standard V2.0 require and offer regarding hourly matching of Scope 2 electricity consumption?,"To improve transparency while hourly matching practices further develop, the Corporate Net-Zero Standard V2.0 requires Category A companies with large electricity loads to report the percentage of scope 2 electricity consumption matched with low-carbon electricity attributes on an hourly basis. The Corporate Net-Zero Standard also includes an optional recognition framework for companies that meet specified hourly matching thresholds for target implementation; this highlights leadership in aligning electricity demand with low-carbon generation, while encouraging adoption of more granular accounting approaches as the GHG Protocol evolves its scope 2 requirements. To inform future revisions of the Corporate Net-Zero Standard, the SBTi intends to launch a Call for Evidence to better understand how hourly matching should be deployed in the context of a target-setting program, and, specifically, how voluntary action can complement market dynamics and policy incentives.",What is the hourly matching requirement for Category A companies?|Is hourly matching mandatory under SBTi V2.0?|What is the recognition framework for hourly matching?,hourly matching|scope 2|Category A|large electricity loads|low-carbon electricity|recognition framework|GHG Protocol|Call for Evidence|transparency|market dynamics,SBTi Corporate Net-Zero Standard V2.0,Target Implementation / Hourly Matching,approved,,,,2.0,Also see KQ-033: What are the geographic and temporal matching requirements for Scope 2 electricity under the Corporate Net-Zero Standard V2.0?
KQ-035,What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0 and how must companies prioritize emissions reduction actions?,"Implementation hierarchy. Intent: To establish an implementation hierarchy that prioritizes emissions reductions as close as possible to the source, while enabling credible and systemically relevant action at the activity pool or sector level where sufficient decarbonization is not feasible within the required timeframe. CNZS-C21. Companies shall prioritize activity-level actions to reduce emissions from their operations and value chains before pursuing more indirect action. This criterion CNZS-C21 applies to company categories A and B.",What is CNZS-C21?|Must companies reduce emissions directly before using market instruments?|What is the order of priority for emissions reduction actions under SBTi?,implementation hierarchy|CNZS-C21|activity-level actions|operations|value chain|indirect action|activity pool|sector level|decarbonization|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C21 Implementation Hierarchy,approved,,,,2.0,Also see KQ-031: How does the Corporate Net-Zero Standard V2.0 address emissions from shared systems such as activity pools?
KQ-036,How must companies define activity pool boundaries when taking action at the activity pool level under the Corporate Net-Zero Standard V2.0?,"Implementation hierarchy. Intent: To establish an implementation hierarchy that prioritizes emissions reductions as close as possible to the source, while enabling credible and systemically relevant action at the activity pool or sector level where sufficient decarbonization is not feasible within the required timeframe. When taking action at the activity pool level, companies shall define the activity pool boundary at the smallest reasonable geographic or operational level within which emissions from the relevant activity can be collectively decarbonized. This criterion applies to company category A and company category B.",What is an activity pool boundary?|How granular must activity pool boundaries be under SBTi?|What geographic level applies to activity pool actions?,activity pool|activity pool boundary|geographic boundary|operational boundary|decarbonization|implementation hierarchy|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C21 Implementation Hierarchy / Activity Pool Boundary,approved,,,,2.0,Also see KQ-035: What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0 and how must companies prioritize emissions reduction actions?
KQ-037,What must companies demonstrate before taking sector-level actions under the Corporate Net-Zero Standard V2.0?,"Implementation hierarchy. Intent: To establish an implementation hierarchy that prioritizes emissions reductions as close as possible to the source, while enabling credible and systemically relevant action at the activity pool or sector level where sufficient decarbonization is not feasible within the required timeframe. When taking sector-level actions, companies shall demonstrate that structural constraints prevent action at the activity or activity pool level within the target timeframe. This criterion applies to company category A and company category B.",What justifies sector-level action under SBTi V2.0?|When can companies act at the sector level?|What structural constraints allow sector-level action?,sector-level action|structural constraints|implementation hierarchy|activity pool|target timeframe|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C21 Implementation Hierarchy / Sector-Level Actions,approved,,,,2.0,Also see KQ-035: What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0? | Also see KQ-036: How must companies define activity pool boundaries when taking action at the activity pool level?
KQ-038,What reporting is required when companies take action at the activity pool or sector level to support target implementation?,"Implementation hierarchy. Intent: To establish an implementation hierarchy that prioritizes emissions reductions as close as possible to the source, while enabling credible and systemically relevant action at the activity pool or sector level where sufficient decarbonization is not feasible within the required timeframe. Companies taking action at the activity pool or sector level to support target implementation shall report these actions. This criterion CNZS-C24 applies to company categories A and B.",What is CNZS-C24?|Must companies disclose activity pool or sector-level actions?|How are sector-level actions reported under SBTi V2.0?,CNZS-C24|reporting|activity pool|sector-level action|target implementation|transparency|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C24 Implementation Hierarchy / Reporting,approved,,,,2.0,Also see KQ-035: What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0? | Also see KQ-036: How must companies define activity pool boundaries? | Also see KQ-037: What must companies demonstrate before taking sector-level actions?
KQ-039,What integrity criteria must companies apply to actions and market instruments used to support target implementation under the Corporate Net-Zero Standard V2.0?,"Actions & market instruments integrity criteria. Intent: To ensure that actions and market instruments in support of target implementation deliver credible, high-integrity outcomes that reflect real-world emissions reductions and support system-wide decarbonization. CNZS-C25. Companies shall ensure that actions, including projects and market instruments, taken to support target implementation meet relevant integrity criteria. This criterion CNZS-C25 applies to company categories A and B.",What is CNZS-C25?|What makes a market instrument high-integrity under SBTi?|What criteria apply to actions supporting SBTi targets?,CNZS-C25|integrity criteria|market instruments|actions|projects|target implementation|decarbonization|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C25 Actions & Market Instruments Integrity,approved,,,,2.0,Also see KQ-035: What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0? | Also see KQ-030: How must companies account for and report mitigation actions and market instruments that fall outside their physical GHG inventory?
KQ-040,What project integrity criteria must companies meet when using projects to support target implementation under the Corporate Net-Zero Standard V2.0?,"Actions & market instruments integrity criteria. Intent: To ensure that actions and market instruments in support of target implementation deliver credible, high-integrity outcomes that reflect real-world emissions reductions and support system-wide decarbonization. CNZS-C26. Companies shall ensure that any projects used to support target implementation meet recognized third-party integrity criteria, where applicable, and SBTi minimum integrity criteria. This criterion applies to company categories A and B.",What is CNZS-C26?|What third-party standards apply to projects under SBTi V2.0?|What are SBTi minimum integrity criteria for projects?,CNZS-C26|project integrity|third-party criteria|SBTi minimum integrity|target implementation|market instruments|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C26 Actions & Market Instruments Integrity / Projects,approved,,,,2.0,Also see KQ-039: What integrity criteria must companies apply to actions and market instruments used to support target implementation?
KQ-041,What integrity criteria must companies meet when using market instruments to support target implementation under the Corporate Net-Zero Standard V2.0?,"Actions & market instruments integrity criteria. Intent: To ensure that actions and market instruments in support of target implementation deliver credible, high-integrity outcomes that reflect real-world emissions reductions and support system-wide decarbonization. CNZS-C27. Companies shall ensure that any market instruments used to support target implementation meet recognized third-party integrity criteria, where applicable, and SBTi minimum integrity criteria. This criterion CNZS-C27 applies to company categories A and B.",What is CNZS-C27?|What third-party standards apply to market instruments under SBTi V2.0?|What are SBTi minimum integrity criteria for market instruments?,CNZS-C27|market instruments|integrity criteria|third-party criteria|SBTi minimum integrity|target implementation|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C27 Actions & Market Instruments Integrity / Market Instruments,approved,,,,2.0,Also see KQ-039: What integrity criteria must companies apply to actions and market instruments used to support target implementation? | Also see KQ-040: What project integrity criteria must companies meet when using projects to support target implementation?
KQ-042,What tracking and anti-double-counting requirements apply to energy attribute and commodity certificates used to support target implementation under the Corporate Net-Zero Standard V2.0?,"Actions & market instruments integrity criteria. Intent: To ensure that actions and market instruments in support of target implementation deliver credible, high-integrity outcomes that reflect real-world emissions reductions and support system-wide decarbonization. CNZS-C28. Companies shall ensure that any energy attribute and commodity certificates used to support target implementation are issued, transferred, and retired through transparent, secure tracking systems that prevent double counting. This criterion CNZS-C28 applies to company categories A and B, except sub-criterion C28.2, which is Category A only.",What is CNZS-C28?|How must energy attribute certificates be tracked under SBTi V2.0?|How does SBTi prevent double counting of certificates?,CNZS-C28|energy attribute certificates|commodity certificates|tracking systems|double counting|transparency|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C28 Actions & Market Instruments Integrity / Certificate Tracking,approved,,,,2.0,Also see KQ-039: What integrity criteria must companies apply to actions and market instruments? | Also see KQ-040: What project integrity criteria must companies meet? | Also see KQ-041: What integrity criteria must companies meet when using market instruments?
KQ-043,How must companies prioritize actions when decarbonizing electricity consumption under the Corporate Net-Zero Standard V2.0?,"Applying the implementation hierarchy to electricity consumption. Intent: To drive meaningful decarbonization of electricity consumption in both operations and value chains by focusing actions on the sources of electricity use while supporting the transition of the systems on which they depend. The relevant criteria set out earlier in this chapter apply equally to electricity-related actions. Companies shall therefore ensure that implementation actions for electricity meet all applicable requirements, including the temporal (12-month) alignment requirement (CNZS-C25.5). CNZS-C29. Companies shall prioritize activity-level actions in decarbonizing electricity consumption. This criterion CNZS-C29 applies to company categories A and B.",What is CNZS-C29?|How should companies decarbonize their electricity use under SBTi V2.0?|What is the hierarchy for electricity decarbonization actions?,CNZS-C29|electricity consumption|decarbonization|activity-level actions|implementation hierarchy|temporal alignment|CNZS-C25.5|value chain|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C29 Implementation Hierarchy / Electricity Consumption,approved,,,,2.0,Also see KQ-035: What is the implementation hierarchy under the Corporate Net-Zero Standard V2.0? | Also see KQ-033: What are the geographic and temporal matching requirements for Scope 2 electricity?
KQ-044,How must companies define activity pool boundaries for operational and value chain electricity consumption under the Corporate Net-Zero Standard V2.0?,"Applying the implementation hierarchy to electricity consumption. Intent: To drive meaningful decarbonization of electricity consumption in both operations and value chains by focusing actions on the sources of electricity use while supporting the transition of the systems on which they depend. The relevant criteria set out earlier in this chapter apply equally to electricity-related actions. Companies shall therefore ensure that implementation actions for electricity meet all applicable requirements, including the temporal (12-month) alignment requirement (CNZS-C25.5). Companies shall define activity pool boundaries for their operational (scope 2) and value chain (scope 3) electricity consumption based on deliverability regions. This criterion CNZS-C30 applies to company categories A and B.",What is CNZS-C30?|How are deliverability regions used to define electricity activity pool boundaries?|What boundaries apply to scope 2 and scope 3 electricity consumption?,CNZS-C30|activity pool boundaries|deliverability regions|scope 2|scope 3|electricity consumption|operational emissions|value chain|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C30 Implementation Hierarchy / Electricity Activity Pool Boundaries,approved,,,,2.0,Also see KQ-036: How must companies define activity pool boundaries when taking action at the activity pool level? | Also see KQ-043: How must companies prioritize actions when decarbonizing electricity consumption?
KQ-045,What eligibility criteria must market instruments applied to electricity consumption from an activity pool meet under the Corporate Net-Zero Standard V2.0?,"Applying the implementation hierarchy to electricity consumption. Intent: To drive meaningful decarbonization of electricity consumption in both operations and value chains by focusing actions on the sources of electricity use while supporting the transition of the systems on which they depend. The relevant criteria set out earlier in this chapter apply equally to electricity-related actions. Companies shall therefore ensure that implementation actions for electricity meet all applicable requirements, including the temporal (12-month) alignment requirement (CNZS-C25.5). CNZS-C31. Companies shall ensure that any market instruments applied to electricity consumption from an activity pool meet eligibility criteria. This criterion CNZS-C31 applies to company categories A and B.",What is CNZS-C31?|What criteria apply to energy attribute certificates used for activity pool electricity?|Are there eligibility rules for market instruments applied to electricity?,CNZS-C31|market instruments|electricity consumption|activity pool|eligibility criteria|energy attribute certificates|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C31 Implementation Hierarchy / Electricity Market Instruments,approved,,,,2.0,Also see KQ-039: What integrity criteria must companies apply to actions and market instruments? | Also see KQ-044: How must companies define activity pool boundaries for operational and value chain electricity consumption?
KQ-046,What does the Corporate Net-Zero Standard V2.0 require for calculating and reporting hourly matching of Scope 2 electricity consumption?,"Scope 2 hourly matching. The intent is to improve transparency on the temporal alignment between electricity consumption and low-carbon electricity (LCE) generation, and to recognize companies that demonstrate leadership in aligning electricity demand with low-carbon supply on an hourly basis. To inform future revisions of the Corporate Net-Zero Standard, the SBTi intends to launch a Call for Evidence to better understand how hourly matching should be deployed in the context of a target-setting program. CNZS-C32 states that companies shall calculate and report the percentage of scope 2 electricity consumption in activity pools with significant electricity use that was contracted or matched with low-carbon electricity on an hourly basis. This criterion CNZS-C32 applies to company category A and is optional for company category B.",What is CNZS-C32?|How is hourly matching calculated under SBTi V2.0?|Which companies must report hourly matching of electricity?,CNZS-C32|hourly matching|scope 2|electricity consumption|low-carbon electricity|LCE|activity pools|temporal alignment|transparency|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C32 Scope 2 Hourly Matching,approved,,,,2.0,Also see KQ-034: What does the Corporate Net-Zero Standard V2.0 require and offer regarding hourly matching of Scope 2 electricity consumption? | Also see KQ-033: What are the geographic and temporal matching requirements for Scope 2 electricity?
KQ-047,What is the SBTi's optional Scope 2 Hourly Matching recognition program and what must companies indicate regarding participation?,"Scope 2 hourly matching. The intent is to improve transparency on the temporal alignment between electricity consumption and low-carbon electricity (LCE) generation, and to recognize companies that demonstrate leadership in aligning electricity demand with low-carbon supply on an hourly basis. To inform future revisions of the Corporate Net-Zero Standard, the SBTi intends to launch a Call for Evidence to better understand how hourly matching should be deployed in the context of a target-setting program. CNZS-C33. Companies shall indicate whether they intend to take part in the SBTi's optional Scope 2 Hourly Matching reprogram. This criterion CNZS-C33 is optional for company categories A and B.",What is CNZS-C33?|Is the Scope 2 Hourly Matching recognition program mandatory?|How do companies opt into the SBTi hourly matching program?,CNZS-C33|hourly matching|scope 2|recognition program|optional|low-carbon electricity|temporal alignment|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C33 Scope 2 Hourly Matching Recognition Program,approved,,,,2.0,Also see KQ-046: What does the Corporate Net-Zero Standard V2.0 require for calculating and reporting hourly matching of Scope 2 electricity consumption? | Also see KQ-034: What does the Corporate Net-Zero Standard V2.0 require and offer regarding hourly matching of Scope 2 electricity consumption?
KQ-048,What recognition is available to companies that meet the Scope 2 hourly matching thresholds under the Corporate Net-Zero Standard V2.0?,"Scope 2 hourly matching. The intent is to improve transparency on the temporal alignment between electricity consumption and low-carbon electricity (LCE) generation, and to recognize companies that demonstrate leadership in aligning electricity demand with low-carbon supply on an hourly basis. To inform future revisions of the Corporate Net-Zero Standard, the SBTi intends to launch a Call for Evidence to better understand how hourly matching should be deployed in the context of a target-setting program. Companies whose reported scope 2 hourly matching percentage of electricity consumption meets the defined recognition thresholds shall be eligible for recognition on the SBTi Dashboard. This criterion CNZS-C34 is optional for company categories A and B.",What is CNZS-C34?|How are companies recognized for hourly matching under SBTi V2.0?|What thresholds must be met for SBTi Dashboard recognition?,CNZS-C34|hourly matching|scope 2|recognition|SBTi Dashboard|thresholds|low-carbon electricity|optional|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C34 Scope 2 Hourly Matching Recognition,approved,,,,2.0,Also see KQ-046: What does the Corporate Net-Zero Standard V2.0 require for calculating and reporting hourly matching of Scope 2 electricity consumption? | Also see KQ-047: What is the SBTi's optional Scope 2 Hourly Matching recognition program?
KQ-049,What sustainability criteria must companies apply to bio-based feedstocks under the Corporate Net-Zero Standard V2.0?,"Sustainability of bio-based feedstocks. Intent: To ensure that bio-based feedstocks used by companies are sourced and managed in a way that supports sustainable production, avoids environmental harm, and enables accurate accounting of land-related emissions and removals. CNZS-C35. Companies shall ensure that bio-based feedstocks meet recognized third-party sustainability criteria, where applicable, and SBTi minimum sustainability criteria. This criterion CNZS-C35 applies to company category A and is optional for company category B.",What is CNZS-C35?|Are bio-based feedstocks regulated under SBTi V2.0?|What third-party standards apply to bio-based feedstocks?,CNZS-C35|bio-based feedstocks|sustainability criteria|third-party criteria|SBTi minimum criteria|land-related emissions|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C35 Sustainability of Bio-Based Feedstocks,approved,,,,2.0,
KQ-050,"For Category A, is independent third-party assurance verification required at the end of a company's target timeframe for progress assessment under the Corporate Net-Zero Standard V2.0?","At the end of a company's target timeframe, it prepares a progress assessment showing how far it has advanced toward its targets. For Category A companies, the progress assessment is assured by an independent third party.",Is progress assessment mandatory under SBTi V2.0?|Who assures the progress assessment for Category A companies?|What happens at the end of a target cycle under the Corporate Net-Zero Standard?,progress assessment|end-of-cycle|third-party assurance|Category A|target timeframe|independent assurance,SBTi Corporate Net-Zero Standard V2.0,Progress Assessment / End-of-Cycle,approved,,,,2.0,Also see KQ-016: What does the Corporate Net-Zero Standard require regarding third-party assurance of the target base year GHG inventory?
KQ-051,Under what conditions may companies proceed to set new targets after a progress assessment under the Corporate Net-Zero Standard V2.0?,"Companies that demonstrate they have applied available levers within their control or influence, and taken credible action to overcome barriers, may proceed to set new targets and continue progressing toward net-zero.",Can companies set new targets if they missed previous ones?|What is required to continue in the SBTi framework after a target cycle?|What happens if a company does not meet its SBTi targets?,progress assessment|new targets|net-zero|barriers|available levers|credible action|target cycle,SBTi Corporate Net-Zero Standard V2.0,Progress Assessment / Setting New Targets,approved,,,,2.0,"Also see KQ-050: For Category A, is independent third-party assurance verification required at the end of a company's target timeframe for progress assessment?"
KQ-052,What does the Corporate Net-Zero Standard V2.0 require for target setting at the end of each cycle?,"At the end of each cycle, companies establish new targets based on their most recent progress to support continued emissions reductions. Companies are strongly encouraged to submit next-cycle targets before their current target timeframes end to avoid gaps between targets.",When must companies set new targets under SBTi V2.0?|Can there be a gap between SBTi target cycles?|How does target cycling work under the Corporate Net-Zero Standard?,target cycle|new targets|end-of-cycle|continued emissions reductions|gaps|target timeframe,SBTi Corporate Net-Zero Standard V2.0,Progress Assessment / End-of-Cycle Target Setting,approved,,,,2.0,Also see KQ-051: Under what conditions may companies proceed to set new targets after a progress assessment?
KQ-053,What does the Corporate Net-Zero Standard V2.0 require for annual tracking and reporting of progress against targets?,Tracking progress. Intent: To ensure transparent and consistent tracking of progress against validated targets and provide clear visibility into emissions trends and implementation challenges. CNZS-C36. Companies shall track and report progress against targets annually. This criterion CNZS-C36 applies to company categories A and B.,What is CNZS-C36?|How often must companies report progress under SBTi V2.0?|Is annual reporting mandatory under the Corporate Net-Zero Standard?,CNZS-C36|annual reporting|progress tracking|targets|transparency|emissions trends|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C36 Tracking Progress,approved,,,,2.0,Also see KQ-052: What does the Corporate Net-Zero Standard V2.0 require for target setting at the end of each cycle?
KQ-054,What does the Corporate Net-Zero Standard V2.0 require for assessing and reporting progress at the end of each target cycle?,"Assessing progress at the end of the target cycle. Intent: To ensure companies transparently assess and communicate progress based on changes in the physical GHG inventory and reporting of implementation actions and associated outcomes, with appropriate assurance where applicable, enabling credible claims. CNZS-C37. Companies shall assess and report progress against targets at the end of each target cycle. This criterion CNZS-C37 applies to company categories A and B, except sub-criteria C37.5 and C37.7, which are Category A only.",What is CNZS-C37?|What must companies report at the end of a target cycle?|How is end-of-cycle progress assessed under SBTi V2.0?,CNZS-C37|end-of-cycle|progress assessment|GHG inventory|implementation actions|assurance|credible claims|Category A|Category B,SBTi Corporate Net-Zero Standard V2.0,CNZS-C37 Assessing Progress at End of Target Cycle,approved,,,,2.0,"Also see KQ-053: What does the Corporate Net-Zero Standard V2.0 require for annual tracking and reporting of progress against targets? | Also see KQ-050: For Category A, is independent third-party assurance verification required at the end of a company's target timeframe?"
KQ-055,Where and how will a company's voluntary Ongoing Emissions Responsibility (OER) recognition program be recognized?,The voluntary Ongoing Emissions Responsibility (OER) recognition program will recognize companies for their climate contributions on the SBTi Dashboard.,What is the OER recognition program?|How are climate contributions recognized under SBTi V2.0?|Where is OER recognition displayed?,OER|Ongoing Emissions Responsibility|recognition program|SBTi Dashboard|climate contributions|voluntary,SBTi Corporate Net-Zero Standard V2.0,Ongoing Emissions Responsibility / Recognition,approved,,,,2.0,
